date	location	variant	sequences
2022-11-06	Alabama	BQ.1	1
2022-11-07	Alabama	BQ.1	1
2022-11-09	Alabama	BQ.1	1
2022-11-25	Alabama	BQ.1	1
2022-11-28	Alabama	BQ.1	1
2022-12-02	Alabama	BQ.1	1
2022-12-06	Alabama	BQ.1	1
2022-12-12	Alabama	BQ.1	1
2022-12-16	Alabama	BQ.1	1
2022-12-19	Alabama	BQ.1	1
2022-12-20	Alabama	BQ.1	1
2022-12-09	Alabama	XBB.1.5	1
2022-12-21	Alabama	XBB.1.5	2
2022-11-01	Alabama	clade 22A	1
2022-11-03	Alabama	clade 22A	2
2022-11-09	Alabama	clade 22A	1
2022-11-22	Alabama	clade 22A	1
2022-12-11	Alabama	clade 22A	1
2022-12-20	Alabama	clade 22A	1
2022-11-01	Alabama	clade 22B	3
2022-11-02	Alabama	clade 22B	2
2022-11-03	Alabama	clade 22B	2
2022-11-07	Alabama	clade 22B	3
2022-11-08	Alabama	clade 22B	1
2022-11-09	Alabama	clade 22B	2
2022-11-10	Alabama	clade 22B	4
2022-11-12	Alabama	clade 22B	3
2022-11-13	Alabama	clade 22B	2
2022-11-16	Alabama	clade 22B	2
2022-11-17	Alabama	clade 22B	2
2022-11-28	Alabama	clade 22B	1
2022-11-29	Alabama	clade 22B	2
2022-11-30	Alabama	clade 22B	3
2022-12-01	Alabama	clade 22B	3
2022-12-02	Alabama	clade 22B	2
2022-12-03	Alabama	clade 22B	1
2022-12-04	Alabama	clade 22B	3
2022-12-05	Alabama	clade 22B	4
2022-12-06	Alabama	clade 22B	2
2022-12-07	Alabama	clade 22B	1
2022-12-08	Alabama	clade 22B	3
2022-12-11	Alabama	clade 22B	1
2022-12-12	Alabama	clade 22B	2
2022-12-14	Alabama	clade 22B	2
2022-12-15	Alabama	clade 22B	4
2022-12-19	Alabama	clade 22B	1
2022-12-20	Alabama	clade 22B	1
2022-12-21	Alabama	clade 22B	1
2022-11-05	Alabama	clade 22D	1
2022-11-17	Alabama	clade 22D	1
2022-11-25	Alabama	clade 22D	1
2022-12-06	Alabama	clade 22D	1
2022-12-11	Alabama	clade 22D	1
2022-12-12	Alabama	clade 22D	1
2022-12-15	Alabama	clade 22D	2
2022-12-16	Alabama	clade 22D	2
2022-12-20	Alabama	clade 22D	2
2022-12-21	Alabama	clade 22D	2
2022-11-01	Alabama	clade 22E	1
2022-11-02	Alabama	clade 22E	1
2022-11-03	Alabama	clade 22E	2
2022-11-04	Alabama	clade 22E	1
2022-11-07	Alabama	clade 22E	1
2022-11-10	Alabama	clade 22E	3
2022-11-11	Alabama	clade 22E	1
2022-11-12	Alabama	clade 22E	2
2022-11-13	Alabama	clade 22E	2
2022-11-14	Alabama	clade 22E	2
2022-11-16	Alabama	clade 22E	2
2022-11-17	Alabama	clade 22E	2
2022-11-18	Alabama	clade 22E	3
2022-11-21	Alabama	clade 22E	1
2022-11-22	Alabama	clade 22E	1
2022-11-23	Alabama	clade 22E	1
2022-11-28	Alabama	clade 22E	4
2022-11-29	Alabama	clade 22E	1
2022-11-30	Alabama	clade 22E	7
2022-12-01	Alabama	clade 22E	3
2022-12-02	Alabama	clade 22E	1
2022-12-03	Alabama	clade 22E	1
2022-12-04	Alabama	clade 22E	5
2022-12-05	Alabama	clade 22E	3
2022-12-06	Alabama	clade 22E	3
2022-12-07	Alabama	clade 22E	2
2022-12-08	Alabama	clade 22E	3
2022-12-09	Alabama	clade 22E	5
2022-12-10	Alabama	clade 22E	6
2022-12-11	Alabama	clade 22E	1
2022-12-12	Alabama	clade 22E	1
2022-12-13	Alabama	clade 22E	2
2022-12-14	Alabama	clade 22E	4
2022-12-15	Alabama	clade 22E	5
2022-12-17	Alabama	clade 22E	2
2022-12-18	Alabama	clade 22E	2
2022-12-19	Alabama	clade 22E	2
2022-12-20	Alabama	clade 22E	8
2022-12-21	Alabama	clade 22E	4
2022-12-22	Alabama	clade 22E	2
2022-12-24	Alabama	clade 22E	1
2022-11-30	Alabama	clade 22F	1
2022-11-21	Alabama	other	1
2022-11-02	Alaska	BQ.1	1
2022-11-22	Alaska	BQ.1	1
2022-11-30	Alaska	BQ.1	1
2023-01-01	Alaska	BQ.1	1
2022-11-08	Alaska	clade 21L	1
2022-11-22	Alaska	clade 21L	1
2022-11-30	Alaska	clade 21L	1
2023-01-04	Alaska	clade 21L	1
2022-11-01	Alaska	clade 22A	1
2022-11-02	Alaska	clade 22A	1
2022-11-04	Alaska	clade 22A	1
2022-11-06	Alaska	clade 22A	1
2022-11-08	Alaska	clade 22A	3
2022-11-09	Alaska	clade 22A	1
2022-11-15	Alaska	clade 22A	2
2022-11-17	Alaska	clade 22A	4
2022-11-18	Alaska	clade 22A	1
2022-11-20	Alaska	clade 22A	1
2022-11-21	Alaska	clade 22A	1
2022-11-23	Alaska	clade 22A	1
2022-11-24	Alaska	clade 22A	1
2022-11-26	Alaska	clade 22A	1
2022-11-27	Alaska	clade 22A	1
2022-11-28	Alaska	clade 22A	1
2022-11-29	Alaska	clade 22A	1
2022-11-30	Alaska	clade 22A	1
2022-12-16	Alaska	clade 22A	1
2022-12-29	Alaska	clade 22A	1
2022-11-01	Alaska	clade 22B	1
2022-11-02	Alaska	clade 22B	6
2022-11-03	Alaska	clade 22B	3
2022-11-04	Alaska	clade 22B	2
2022-11-05	Alaska	clade 22B	1
2022-11-06	Alaska	clade 22B	4
2022-11-07	Alaska	clade 22B	7
2022-11-08	Alaska	clade 22B	4
2022-11-09	Alaska	clade 22B	1
2022-11-10	Alaska	clade 22B	1
2022-11-11	Alaska	clade 22B	3
2022-11-13	Alaska	clade 22B	1
2022-11-14	Alaska	clade 22B	1
2022-11-15	Alaska	clade 22B	1
2022-11-17	Alaska	clade 22B	2
2022-11-18	Alaska	clade 22B	2
2022-11-21	Alaska	clade 22B	2
2022-11-22	Alaska	clade 22B	4
2022-11-23	Alaska	clade 22B	1
2022-11-25	Alaska	clade 22B	1
2022-11-26	Alaska	clade 22B	1
2022-11-27	Alaska	clade 22B	1
2022-11-28	Alaska	clade 22B	2
2022-11-29	Alaska	clade 22B	4
2022-11-30	Alaska	clade 22B	1
2022-12-02	Alaska	clade 22B	1
2022-12-07	Alaska	clade 22B	2
2022-12-16	Alaska	clade 22B	2
2022-12-19	Alaska	clade 22B	1
2022-12-21	Alaska	clade 22B	1
2022-12-27	Alaska	clade 22B	1
2022-11-15	Alaska	clade 22D	1
2022-11-23	Alaska	clade 22D	1
2022-12-06	Alaska	clade 22D	1
2022-12-27	Alaska	clade 22D	1
2022-11-01	Alaska	clade 22E	1
2022-11-02	Alaska	clade 22E	2
2022-11-05	Alaska	clade 22E	2
2022-11-06	Alaska	clade 22E	3
2022-11-07	Alaska	clade 22E	2
2022-11-08	Alaska	clade 22E	1
2022-11-10	Alaska	clade 22E	1
2022-11-11	Alaska	clade 22E	2
2022-11-12	Alaska	clade 22E	1
2022-11-13	Alaska	clade 22E	1
2022-11-14	Alaska	clade 22E	3
2022-11-15	Alaska	clade 22E	1
2022-11-22	Alaska	clade 22E	2
2022-11-25	Alaska	clade 22E	2
2022-11-26	Alaska	clade 22E	1
2022-11-27	Alaska	clade 22E	1
2022-11-28	Alaska	clade 22E	3
2022-11-29	Alaska	clade 22E	1
2022-11-30	Alaska	clade 22E	1
2022-12-06	Alaska	clade 22E	1
2022-12-07	Alaska	clade 22E	1
2022-12-09	Alaska	clade 22E	1
2022-12-12	Alaska	clade 22E	1
2022-12-13	Alaska	clade 22E	1
2022-12-15	Alaska	clade 22E	1
2022-12-28	Alaska	clade 22E	2
2022-12-29	Alaska	clade 22E	2
2022-12-31	Alaska	clade 22E	2
2023-01-01	Alaska	clade 22E	2
2023-01-02	Alaska	clade 22E	2
2023-01-03	Alaska	clade 22E	2
2023-01-04	Alaska	clade 22E	3
2023-01-05	Alaska	clade 22E	1
2022-12-29	Alaska	clade 22F	1
2022-11-17	Arkansas	BQ.1	2
2022-11-22	Arkansas	BQ.1	1
2022-12-14	Arkansas	BQ.1	2
2022-12-15	Arkansas	BQ.1	1
2022-12-19	Arkansas	BQ.1	1
2022-12-21	Arkansas	BQ.1	1
2022-12-06	Arkansas	XBB.1.5	1
2022-12-14	Arkansas	XBB.1.5	1
2022-12-19	Arkansas	XBB.1.5	2
2022-11-02	Arkansas	clade 22A	4
2022-11-06	Arkansas	clade 22A	1
2022-11-08	Arkansas	clade 22A	1
2022-11-14	Arkansas	clade 22A	1
2022-11-15	Arkansas	clade 22A	1
2022-11-18	Arkansas	clade 22A	1
2022-11-21	Arkansas	clade 22A	1
2022-11-23	Arkansas	clade 22A	1
2022-11-27	Arkansas	clade 22A	1
2022-11-30	Arkansas	clade 22A	1
2022-12-06	Arkansas	clade 22A	2
2022-12-12	Arkansas	clade 22A	1
2022-11-01	Arkansas	clade 22B	2
2022-11-02	Arkansas	clade 22B	13
2022-11-03	Arkansas	clade 22B	7
2022-11-05	Arkansas	clade 22B	1
2022-11-07	Arkansas	clade 22B	1
2022-11-08	Arkansas	clade 22B	3
2022-11-09	Arkansas	clade 22B	3
2022-11-10	Arkansas	clade 22B	4
2022-11-11	Arkansas	clade 22B	2
2022-11-14	Arkansas	clade 22B	2
2022-11-16	Arkansas	clade 22B	1
2022-11-17	Arkansas	clade 22B	4
2022-11-18	Arkansas	clade 22B	2
2022-11-21	Arkansas	clade 22B	6
2022-11-22	Arkansas	clade 22B	1
2022-11-28	Arkansas	clade 22B	9
2022-11-29	Arkansas	clade 22B	4
2022-11-30	Arkansas	clade 22B	1
2022-12-01	Arkansas	clade 22B	2
2022-12-04	Arkansas	clade 22B	1
2022-12-05	Arkansas	clade 22B	5
2022-12-06	Arkansas	clade 22B	2
2022-12-07	Arkansas	clade 22B	2
2022-12-08	Arkansas	clade 22B	2
2022-12-10	Arkansas	clade 22B	1
2022-12-12	Arkansas	clade 22B	9
2022-12-13	Arkansas	clade 22B	2
2022-12-14	Arkansas	clade 22B	7
2022-12-19	Arkansas	clade 22B	4
2022-12-20	Arkansas	clade 22B	2
2022-12-02	Arkansas	clade 22D	1
2022-12-05	Arkansas	clade 22D	2
2022-12-06	Arkansas	clade 22D	3
2022-12-08	Arkansas	clade 22D	2
2022-12-09	Arkansas	clade 22D	2
2022-12-12	Arkansas	clade 22D	6
2022-12-14	Arkansas	clade 22D	3
2022-12-15	Arkansas	clade 22D	1
2022-12-16	Arkansas	clade 22D	2
2022-12-20	Arkansas	clade 22D	1
2022-12-21	Arkansas	clade 22D	1
2022-12-26	Arkansas	clade 22D	1
2022-11-01	Arkansas	clade 22E	1
2022-11-03	Arkansas	clade 22E	1
2022-11-04	Arkansas	clade 22E	1
2022-11-08	Arkansas	clade 22E	1
2022-11-12	Arkansas	clade 22E	1
2022-11-14	Arkansas	clade 22E	1
2022-11-15	Arkansas	clade 22E	1
2022-11-17	Arkansas	clade 22E	2
2022-11-22	Arkansas	clade 22E	3
2022-11-23	Arkansas	clade 22E	2
2022-11-25	Arkansas	clade 22E	1
2022-11-28	Arkansas	clade 22E	1
2022-11-29	Arkansas	clade 22E	3
2022-11-30	Arkansas	clade 22E	3
2022-12-01	Arkansas	clade 22E	2
2022-12-02	Arkansas	clade 22E	2
2022-12-05	Arkansas	clade 22E	4
2022-12-06	Arkansas	clade 22E	4
2022-12-07	Arkansas	clade 22E	3
2022-12-08	Arkansas	clade 22E	3
2022-12-09	Arkansas	clade 22E	6
2022-12-11	Arkansas	clade 22E	2
2022-12-12	Arkansas	clade 22E	9
2022-12-13	Arkansas	clade 22E	3
2022-12-14	Arkansas	clade 22E	4
2022-12-15	Arkansas	clade 22E	4
2022-12-19	Arkansas	clade 22E	13
2022-12-20	Arkansas	clade 22E	4
2022-12-21	Arkansas	clade 22E	11
2022-12-28	Arkansas	clade 22E	1
2023-01-03	Arkansas	clade 22E	1
2022-12-01	Arkansas	clade 22F	1
2022-11-01	California	BQ.1	24
2022-11-02	California	BQ.1	19
2022-11-03	California	BQ.1	24
2022-11-04	California	BQ.1	11
2022-11-05	California	BQ.1	8
2022-11-06	California	BQ.1	13
2022-11-07	California	BQ.1	32
2022-11-08	California	BQ.1	22
2022-11-09	California	BQ.1	22
2022-11-10	California	BQ.1	23
2022-11-11	California	BQ.1	28
2022-11-12	California	BQ.1	13
2022-11-13	California	BQ.1	21
2022-11-14	California	BQ.1	42
2022-11-15	California	BQ.1	38
2022-11-16	California	BQ.1	46
2022-11-17	California	BQ.1	45
2022-11-18	California	BQ.1	18
2022-11-19	California	BQ.1	19
2022-11-20	California	BQ.1	22
2022-11-21	California	BQ.1	51
2022-11-22	California	BQ.1	48
2022-11-23	California	BQ.1	33
2022-11-24	California	BQ.1	12
2022-11-25	California	BQ.1	49
2022-11-26	California	BQ.1	66
2022-11-27	California	BQ.1	52
2022-11-28	California	BQ.1	87
2022-11-29	California	BQ.1	69
2022-11-30	California	BQ.1	79
2022-12-01	California	BQ.1	59
2022-12-02	California	BQ.1	61
2022-12-03	California	BQ.1	51
2022-12-04	California	BQ.1	39
2022-12-05	California	BQ.1	102
2022-12-06	California	BQ.1	72
2022-12-07	California	BQ.1	63
2022-12-08	California	BQ.1	57
2022-12-09	California	BQ.1	56
2022-12-10	California	BQ.1	41
2022-12-11	California	BQ.1	38
2022-12-12	California	BQ.1	66
2022-12-13	California	BQ.1	56
2022-12-14	California	BQ.1	28
2022-12-15	California	BQ.1	33
2022-12-16	California	BQ.1	21
2022-12-17	California	BQ.1	12
2022-12-18	California	BQ.1	18
2022-12-19	California	BQ.1	18
2022-12-20	California	BQ.1	25
2022-12-21	California	BQ.1	27
2022-12-22	California	BQ.1	19
2022-12-23	California	BQ.1	11
2022-12-24	California	BQ.1	5
2022-12-26	California	BQ.1	3
2022-12-27	California	BQ.1	3
2022-12-28	California	BQ.1	1
2022-12-29	California	BQ.1	2
2022-12-30	California	BQ.1	1
2023-01-03	California	BQ.1	2
2022-11-20	California	XBB.1.5	1
2022-11-24	California	XBB.1.5	1
2022-11-25	California	XBB.1.5	2
2022-11-26	California	XBB.1.5	1
2022-11-27	California	XBB.1.5	2
2022-11-28	California	XBB.1.5	1
2022-11-29	California	XBB.1.5	4
2022-11-30	California	XBB.1.5	2
2022-12-01	California	XBB.1.5	3
2022-12-03	California	XBB.1.5	2
2022-12-04	California	XBB.1.5	6
2022-12-05	California	XBB.1.5	4
2022-12-06	California	XBB.1.5	7
2022-12-07	California	XBB.1.5	8
2022-12-08	California	XBB.1.5	8
2022-12-09	California	XBB.1.5	5
2022-12-10	California	XBB.1.5	4
2022-12-11	California	XBB.1.5	2
2022-12-12	California	XBB.1.5	8
2022-12-13	California	XBB.1.5	11
2022-12-14	California	XBB.1.5	12
2022-12-15	California	XBB.1.5	9
2022-12-16	California	XBB.1.5	5
2022-12-17	California	XBB.1.5	1
2022-12-18	California	XBB.1.5	4
2022-12-19	California	XBB.1.5	6
2022-12-20	California	XBB.1.5	6
2022-12-21	California	XBB.1.5	13
2022-12-22	California	XBB.1.5	10
2022-12-23	California	XBB.1.5	7
2022-12-24	California	XBB.1.5	3
2022-12-25	California	XBB.1.5	4
2022-12-26	California	XBB.1.5	5
2022-12-27	California	XBB.1.5	3
2022-12-28	California	XBB.1.5	3
2022-12-29	California	XBB.1.5	1
2022-12-30	California	XBB.1.5	3
2023-01-01	California	XBB.1.5	1
2022-11-01	California	clade 21L	18
2022-11-02	California	clade 21L	9
2022-11-03	California	clade 21L	13
2022-11-04	California	clade 21L	6
2022-11-05	California	clade 21L	8
2022-11-06	California	clade 21L	4
2022-11-07	California	clade 21L	18
2022-11-08	California	clade 21L	15
2022-11-09	California	clade 21L	10
2022-11-10	California	clade 21L	10
2022-11-11	California	clade 21L	7
2022-11-12	California	clade 21L	12
2022-11-13	California	clade 21L	6
2022-11-14	California	clade 21L	26
2022-11-15	California	clade 21L	19
2022-11-16	California	clade 21L	10
2022-11-17	California	clade 21L	5
2022-11-18	California	clade 21L	7
2022-11-19	California	clade 21L	3
2022-11-20	California	clade 21L	5
2022-11-21	California	clade 21L	13
2022-11-22	California	clade 21L	13
2022-11-23	California	clade 21L	7
2022-11-25	California	clade 21L	12
2022-11-26	California	clade 21L	19
2022-11-27	California	clade 21L	11
2022-11-28	California	clade 21L	26
2022-11-29	California	clade 21L	18
2022-11-30	California	clade 21L	13
2022-12-01	California	clade 21L	15
2022-12-02	California	clade 21L	10
2022-12-03	California	clade 21L	4
2022-12-04	California	clade 21L	6
2022-12-05	California	clade 21L	17
2022-12-06	California	clade 21L	8
2022-12-07	California	clade 21L	6
2022-12-08	California	clade 21L	4
2022-12-09	California	clade 21L	9
2022-12-10	California	clade 21L	3
2022-12-11	California	clade 21L	7
2022-12-12	California	clade 21L	5
2022-12-13	California	clade 21L	13
2022-12-14	California	clade 21L	10
2022-12-15	California	clade 21L	7
2022-12-16	California	clade 21L	2
2022-12-17	California	clade 21L	2
2022-12-19	California	clade 21L	4
2022-12-20	California	clade 21L	3
2022-12-21	California	clade 21L	4
2022-12-22	California	clade 21L	5
2022-12-23	California	clade 21L	2
2022-12-27	California	clade 21L	4
2022-11-01	California	clade 22A	18
2022-11-02	California	clade 22A	20
2022-11-03	California	clade 22A	10
2022-11-04	California	clade 22A	12
2022-11-05	California	clade 22A	8
2022-11-06	California	clade 22A	9
2022-11-07	California	clade 22A	22
2022-11-08	California	clade 22A	12
2022-11-09	California	clade 22A	8
2022-11-10	California	clade 22A	11
2022-11-11	California	clade 22A	11
2022-11-12	California	clade 22A	10
2022-11-13	California	clade 22A	13
2022-11-14	California	clade 22A	15
2022-11-15	California	clade 22A	10
2022-11-16	California	clade 22A	22
2022-11-17	California	clade 22A	16
2022-11-18	California	clade 22A	6
2022-11-19	California	clade 22A	5
2022-11-20	California	clade 22A	5
2022-11-21	California	clade 22A	8
2022-11-22	California	clade 22A	6
2022-11-23	California	clade 22A	8
2022-11-24	California	clade 22A	3
2022-11-25	California	clade 22A	6
2022-11-26	California	clade 22A	15
2022-11-27	California	clade 22A	9
2022-11-28	California	clade 22A	15
2022-11-29	California	clade 22A	6
2022-11-30	California	clade 22A	7
2022-12-01	California	clade 22A	3
2022-12-02	California	clade 22A	1
2022-12-03	California	clade 22A	3
2022-12-04	California	clade 22A	2
2022-12-05	California	clade 22A	4
2022-12-06	California	clade 22A	7
2022-12-07	California	clade 22A	7
2022-12-08	California	clade 22A	7
2022-12-09	California	clade 22A	4
2022-12-10	California	clade 22A	3
2022-12-12	California	clade 22A	2
2022-12-13	California	clade 22A	2
2022-12-14	California	clade 22A	6
2022-12-15	California	clade 22A	2
2022-12-16	California	clade 22A	1
2022-12-18	California	clade 22A	2
2022-12-19	California	clade 22A	4
2022-12-20	California	clade 22A	1
2022-12-22	California	clade 22A	1
2022-12-23	California	clade 22A	1
2022-12-27	California	clade 22A	1
2022-11-01	California	clade 22B	294
2022-11-02	California	clade 22B	235
2022-11-03	California	clade 22B	272
2022-11-04	California	clade 22B	232
2022-11-05	California	clade 22B	123
2022-11-06	California	clade 22B	172
2022-11-07	California	clade 22B	358
2022-11-08	California	clade 22B	297
2022-11-09	California	clade 22B	266
2022-11-10	California	clade 22B	254
2022-11-11	California	clade 22B	135
2022-11-12	California	clade 22B	172
2022-11-13	California	clade 22B	189
2022-11-14	California	clade 22B	327
2022-11-15	California	clade 22B	283
2022-11-16	California	clade 22B	324
2022-11-17	California	clade 22B	291
2022-11-18	California	clade 22B	175
2022-11-19	California	clade 22B	127
2022-11-20	California	clade 22B	165
2022-11-21	California	clade 22B	295
2022-11-22	California	clade 22B	261
2022-11-23	California	clade 22B	191
2022-11-24	California	clade 22B	49
2022-11-25	California	clade 22B	163
2022-11-26	California	clade 22B	199
2022-11-27	California	clade 22B	211
2022-11-28	California	clade 22B	345
2022-11-29	California	clade 22B	253
2022-11-30	California	clade 22B	234
2022-12-01	California	clade 22B	191
2022-12-02	California	clade 22B	199
2022-12-03	California	clade 22B	142
2022-12-04	California	clade 22B	125
2022-12-05	California	clade 22B	283
2022-12-06	California	clade 22B	167
2022-12-07	California	clade 22B	203
2022-12-08	California	clade 22B	169
2022-12-09	California	clade 22B	97
2022-12-10	California	clade 22B	117
2022-12-11	California	clade 22B	94
2022-12-12	California	clade 22B	124
2022-12-13	California	clade 22B	108
2022-12-14	California	clade 22B	82
2022-12-15	California	clade 22B	56
2022-12-16	California	clade 22B	48
2022-12-17	California	clade 22B	39
2022-12-18	California	clade 22B	23
2022-12-19	California	clade 22B	50
2022-12-20	California	clade 22B	31
2022-12-21	California	clade 22B	42
2022-12-22	California	clade 22B	54
2022-12-23	California	clade 22B	20
2022-12-24	California	clade 22B	2
2022-12-25	California	clade 22B	4
2022-12-26	California	clade 22B	9
2022-12-27	California	clade 22B	10
2022-12-28	California	clade 22B	4
2022-12-29	California	clade 22B	4
2022-12-30	California	clade 22B	8
2022-12-31	California	clade 22B	2
2023-01-01	California	clade 22B	5
2023-01-02	California	clade 22B	4
2023-01-03	California	clade 22B	9
2022-11-12	California	clade 22C	1
2022-11-29	California	clade 22C	1
2022-11-01	California	clade 22D	21
2022-11-02	California	clade 22D	17
2022-11-03	California	clade 22D	19
2022-11-04	California	clade 22D	17
2022-11-05	California	clade 22D	13
2022-11-06	California	clade 22D	22
2022-11-07	California	clade 22D	42
2022-11-08	California	clade 22D	28
2022-11-09	California	clade 22D	23
2022-11-10	California	clade 22D	44
2022-11-11	California	clade 22D	24
2022-11-12	California	clade 22D	20
2022-11-13	California	clade 22D	28
2022-11-14	California	clade 22D	54
2022-11-15	California	clade 22D	56
2022-11-16	California	clade 22D	40
2022-11-17	California	clade 22D	31
2022-11-18	California	clade 22D	31
2022-11-19	California	clade 22D	29
2022-11-20	California	clade 22D	24
2022-11-21	California	clade 22D	45
2022-11-22	California	clade 22D	37
2022-11-23	California	clade 22D	42
2022-11-24	California	clade 22D	16
2022-11-25	California	clade 22D	30
2022-11-26	California	clade 22D	42
2022-11-27	California	clade 22D	39
2022-11-28	California	clade 22D	61
2022-11-29	California	clade 22D	47
2022-11-30	California	clade 22D	37
2022-12-01	California	clade 22D	35
2022-12-02	California	clade 22D	55
2022-12-03	California	clade 22D	50
2022-12-04	California	clade 22D	28
2022-12-05	California	clade 22D	64
2022-12-06	California	clade 22D	47
2022-12-07	California	clade 22D	80
2022-12-08	California	clade 22D	37
2022-12-09	California	clade 22D	32
2022-12-10	California	clade 22D	36
2022-12-11	California	clade 22D	31
2022-12-12	California	clade 22D	50
2022-12-13	California	clade 22D	39
2022-12-14	California	clade 22D	32
2022-12-15	California	clade 22D	24
2022-12-16	California	clade 22D	16
2022-12-17	California	clade 22D	19
2022-12-18	California	clade 22D	7
2022-12-19	California	clade 22D	22
2022-12-20	California	clade 22D	13
2022-12-21	California	clade 22D	16
2022-12-22	California	clade 22D	18
2022-12-23	California	clade 22D	10
2022-12-24	California	clade 22D	2
2022-12-25	California	clade 22D	1
2022-12-26	California	clade 22D	5
2022-12-30	California	clade 22D	3
2022-12-31	California	clade 22D	5
2023-01-01	California	clade 22D	1
2023-01-02	California	clade 22D	1
2023-01-03	California	clade 22D	2
2023-01-04	California	clade 22D	2
2022-11-01	California	clade 22E	123
2022-11-02	California	clade 22E	129
2022-11-03	California	clade 22E	130
2022-11-04	California	clade 22E	109
2022-11-05	California	clade 22E	78
2022-11-06	California	clade 22E	99
2022-11-07	California	clade 22E	243
2022-11-08	California	clade 22E	210
2022-11-09	California	clade 22E	187
2022-11-10	California	clade 22E	207
2022-11-11	California	clade 22E	132
2022-11-12	California	clade 22E	154
2022-11-13	California	clade 22E	151
2022-11-14	California	clade 22E	318
2022-11-15	California	clade 22E	256
2022-11-16	California	clade 22E	346
2022-11-17	California	clade 22E	269
2022-11-18	California	clade 22E	186
2022-11-19	California	clade 22E	124
2022-11-20	California	clade 22E	189
2022-11-21	California	clade 22E	382
2022-11-22	California	clade 22E	339
2022-11-23	California	clade 22E	258
2022-11-24	California	clade 22E	89
2022-11-25	California	clade 22E	328
2022-11-26	California	clade 22E	369
2022-11-27	California	clade 22E	388
2022-11-28	California	clade 22E	614
2022-11-29	California	clade 22E	518
2022-11-30	California	clade 22E	445
2022-12-01	California	clade 22E	425
2022-12-02	California	clade 22E	404
2022-12-03	California	clade 22E	323
2022-12-04	California	clade 22E	270
2022-12-05	California	clade 22E	603
2022-12-06	California	clade 22E	474
2022-12-07	California	clade 22E	530
2022-12-08	California	clade 22E	496
2022-12-09	California	clade 22E	349
2022-12-10	California	clade 22E	285
2022-12-11	California	clade 22E	277
2022-12-12	California	clade 22E	423
2022-12-13	California	clade 22E	417
2022-12-14	California	clade 22E	270
2022-12-15	California	clade 22E	281
2022-12-16	California	clade 22E	174
2022-12-17	California	clade 22E	123
2022-12-18	California	clade 22E	126
2022-12-19	California	clade 22E	257
2022-12-20	California	clade 22E	201
2022-12-21	California	clade 22E	214
